id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
1655540,870,NSE_FO:BANKNIFTY27MAR2446800PE,27-03-2024 13:00,1,15,60.75,27-03-2024 13:45,0,15,62.45,-25.5,-2.8,79175.9,47.99,244175.9,-16.47
1655539,870,NSE_FO:BANKNIFTY27MAR2446800CE,27-03-2024 12:30,1,15,37.45,27-03-2024 13:00,0,15,53.05,-234,-41.66,79201.4,48,244201.4,-16.46
1655537,870,NSE_FO:BANKNIFTY27MAR2446800PE,27-03-2024 12:00,1,15,86,27-03-2024 12:30,0,15,94.5,-127.5,-9.88,79435.4,48.14,244435.4,-16.38
1655535,870,NSE_FO:BANKNIFTY27MAR2446900CE,27-03-2024 10:30,1,15,99,27-03-2024 12:00,0,15,28.15,1062.75,71.57,79562.9,48.22,244562.9,-16.34
1655115,870,NSE_FO:BANKNIFTY27MAR2446600CE,26-03-2024 15:00,1,15,251.6,26-03-2024 15:10,0,15,251.6,0,0,78500.15,47.58,243500.15,-16.7
1655112,870,NSE_FO:BANKNIFTY27MAR2446600PE,26-03-2024 14:15,1,15,149.65,26-03-2024 15:00,0,15,143.55,91.5,4.08,78500.15,47.58,243500.15,-16.7
1655110,870,NSE_FO:BANKNIFTY27MAR2446700CE,26-03-2024 13:15,1,15,256.4,26-03-2024 14:15,0,15,204.7,775.5,20.16,78408.65,47.52,243408.65,-16.74
1655106,870,NSE_FO:BANKNIFTY27MAR2446700PE,26-03-2024 13:00,1,15,159.25,26-03-2024 13:15,0,15,167.8,-128.25,-5.37,77633.15,47.05,242633.15,-17
1655103,870,NSE_FO:BANKNIFTY27MAR2446700CE,26-03-2024 12:30,1,15,261.95,26-03-2024 13:00,0,15,270.2,-123.75,-3.15,77761.4,47.13,242761.4,-16.96
1655101,870,NSE_FO:BANKNIFTY27MAR2446700PE,26-03-2024 11:30,1,15,182.7,26-03-2024 12:30,0,15,171.4,169.5,6.19,77885.15,47.2,242885.15,-16.92
1655100,870,NSE_FO:BANKNIFTY27MAR2446600CE,26-03-2024 10:15,1,15,304.75,26-03-2024 11:30,0,15,327.95,-348,-7.61,77715.65,47.1,242715.65,-16.97
1655098,870,NSE_FO:BANKNIFTY27MAR2446700PE,26-03-2024 09:45,1,15,224.85,26-03-2024 10:15,0,15,235,-152.25,-4.51,78063.65,47.31,243063.65,-16.85
1654548,870,NSE_FO:BANKNIFTY27MAR2446600CE,22-03-2024 09:30,1,15,374,22-03-2024 09:45,0,15,507.33,-1999.95,-35.65,78215.9,47.4,243215.9,-16.8
1654115,870,NSE_FO:BANKNIFTY27MAR2446700PE,21-03-2024 15:00,1,15,314.25,21-03-2024 15:10,0,15,314.25,0,0,80215.85,48.62,245215.85,-16.12
1654112,870,NSE_FO:BANKNIFTY27MAR2446700CE,21-03-2024 14:00,1,15,416.85,21-03-2024 15:00,0,15,418.25,-21,-0.34,80215.85,48.62,245215.85,-16.12
1654109,870,NSE_FO:BANKNIFTY27MAR2446700PE,21-03-2024 12:45,1,15,325.65,21-03-2024 14:00,0,15,332.95,-109.5,-2.24,80236.85,48.63,245236.85,-16.11
1654106,870,NSE_FO:BANKNIFTY27MAR2446800CE,21-03-2024 12:00,1,15,436.3,21-03-2024 12:45,0,15,384.35,779.25,11.91,80346.35,48.69,245346.35,-16.07
1654102,870,NSE_FO:BANKNIFTY27MAR2446900PE,21-03-2024 11:30,1,15,366.55,21-03-2024 12:00,0,15,394.2,-414.75,-7.54,79567.1,48.22,244567.1,-16.34
1654097,870,NSE_FO:BANKNIFTY27MAR2446800CE,21-03-2024 10:30,1,15,465.05,21-03-2024 11:30,0,15,472.05,-105,-1.51,79981.85,48.47,244981.85,-16.2
1653435,870,NSE_FO:BANKNIFTY20MAR2446400CE,20-03-2024 12:30,1,15,64,20-03-2024 13:30,0,15,279.88,-3238.2,-337.31,80086.85,48.54,245086.85,-16.16
1653430,870,NSE_FO:BANKNIFTY20MAR2446100PE,20-03-2024 11:00,1,15,144.7,20-03-2024 12:30,0,15,19.3,1881,86.66,83325.05,50.5,248325.05,-15.05
1653428,870,NSE_FO:BANKNIFTY20MAR2446400CE,20-03-2024 10:00,1,15,87.8,20-03-2024 11:00,0,15,44.6,648,49.2,81444.05,49.36,246444.05,-15.7
1653423,870,NSE_FO:BANKNIFTY20MAR2446500PE,20-03-2024 09:45,1,15,132.95,20-03-2024 10:00,0,15,219,-1290.75,-64.72,80796.05,48.97,245796.05,-15.92
1652922,870,NSE_FO:BANKNIFTY20MAR2446400PE,19-03-2024 14:30,1,15,233.05,19-03-2024 15:10,0,15,200.25,492,14.07,82086.8,49.75,247086.8,-15.48
1652920,870,NSE_FO:BANKNIFTY20MAR2446400CE,19-03-2024 13:30,1,15,229.9,19-03-2024 14:30,0,15,170.4,892.5,25.88,81594.8,49.45,246594.8,-15.65
1652916,870,NSE_FO:BANKNIFTY20MAR2446400PE,19-03-2024 13:00,1,15,190.8,19-03-2024 13:30,0,15,204.95,-212.25,-7.42,80702.3,48.91,245702.3,-15.95
1652912,870,NSE_FO:BANKNIFTY20MAR2446400CE,19-03-2024 12:00,1,15,240.8,19-03-2024 13:00,0,15,256.5,-235.5,-6.52,80914.55,49.04,245914.55,-15.88
1652910,870,NSE_FO:BANKNIFTY20MAR2446500PE,19-03-2024 10:45,1,15,280.6,19-03-2024 12:00,0,15,272.25,125.25,2.98,81150.05,49.18,246150.05,-15.8
1652909,870,NSE_FO:BANKNIFTY20MAR2446400CE,19-03-2024 10:00,1,15,280,19-03-2024 10:45,0,15,268.9,166.5,3.96,81024.8,49.11,246024.8,-15.84
1652906,870,NSE_FO:BANKNIFTY20MAR2446600PE,19-03-2024 09:45,1,15,279.05,19-03-2024 10:00,0,15,364,-1274.25,-30.44,80858.3,49.01,245858.3,-15.9
1652436,870,NSE_FO:BANKNIFTY20MAR2446500PE,18-03-2024 11:00,1,15,349.05,18-03-2024 11:15,0,15,502.43,-2300.7,-43.94,82132.55,49.78,247132.55,-15.46
1652435,870,NSE_FO:BANKNIFTY20MAR2446500CE,18-03-2024 09:45,1,15,327.05,18-03-2024 11:00,0,15,307,300.75,6.13,84433.25,51.17,249433.25,-14.68
1651960,870,NSE_FO:BANKNIFTY20MAR2446600CE,15-03-2024 09:45,1,15,420.45,15-03-2024 10:45,0,15,287.12,1999.95,31.71,84132.5,50.99,249132.5,-14.78
1651388,870,NSE_FO:BANKNIFTY20MAR2446700PE,14-03-2024 09:45,1,15,420.9,14-03-2024 10:45,0,15,287.57,1999.95,31.68,82132.55,49.78,247132.55,-15.46
1650934,870,NSE_FO:BANKNIFTY13MAR2447000CE,13-03-2024 14:00,1,15,76.35,13-03-2024 15:00,0,15,10.37,989.7,86.42,80132.6,48.57,245132.6,-16.15
1650931,870,NSE_FO:BANKNIFTY13MAR2447100PE,13-03-2024 12:00,1,15,95.6,13-03-2024 14:00,0,15,104.25,-129.75,-9.05,79142.9,47.97,244142.9,-16.48
1650905,870,NSE_FO:BANKNIFTY13MAR2447300CE,13-03-2024 11:00,1,15,108.05,13-03-2024 12:00,0,15,46.5,923.25,56.96,79272.65,48.04,244272.65,-16.44
1650903,870,NSE_FO:BANKNIFTY13MAR2447300PE,13-03-2024 10:45,1,15,81,13-03-2024 11:00,0,15,92.15,-167.25,-13.77,78349.4,47.48,243349.4,-16.76
1650901,870,NSE_FO:BANKNIFTY13MAR2447300CE,13-03-2024 10:30,1,15,122.45,13-03-2024 10:45,0,15,127.55,-76.5,-4.16,78516.65,47.59,243516.65,-16.7
1650899,870,NSE_FO:BANKNIFTY13MAR2447300PE,13-03-2024 09:30,1,15,132.9,13-03-2024 10:30,0,15,102.2,460.5,23.1,78593.15,47.63,243593.15,-16.67
1650346,870,NSE_FO:BANKNIFTY13MAR2447800PE,12-03-2024 10:00,1,15,235.95,12-03-2024 10:45,0,15,369.28,-1999.95,-56.51,78132.65,47.35,243132.65,-16.83
1649885,870,NSE_FO:BANKNIFTY13MAR2447400PE,11-03-2024 14:45,1,15,314.5,11-03-2024 15:10,0,15,303.35,167.25,3.55,80132.6,48.57,245132.6,-16.15
1649882,870,NSE_FO:BANKNIFTY13MAR2447300CE,11-03-2024 14:15,1,15,284.5,11-03-2024 14:45,0,15,315.8,-469.5,-11,79965.35,48.46,244965.35,-16.2
1649879,870,NSE_FO:BANKNIFTY13MAR2447400PE,11-03-2024 12:45,1,15,322.7,11-03-2024 14:15,0,15,365.85,-647.25,-13.37,80434.85,48.75,245434.85,-16.04
1649874,870,NSE_FO:BANKNIFTY13MAR2447500CE,11-03-2024 11:45,1,15,313.8,11-03-2024 12:45,0,15,248.6,978,20.78,81082.1,49.14,246082.1,-15.82
1649872,870,NSE_FO:BANKNIFTY13MAR2447700PE,11-03-2024 10:30,1,15,335.1,11-03-2024 11:45,0,15,419.1,-1260,-25.07,80104.1,48.55,245104.1,-16.16
1649227,870,NSE_FO:BANKNIFTY13MAR2447900PE,07-03-2024 10:15,1,15,392.35,07-03-2024 11:00,0,15,463.93,-1073.7,-18.24,81364.1,49.31,246364.1,-15.73
1649226,870,NSE_FO:BANKNIFTY13MAR2447900CE,07-03-2024 10:00,1,15,394.7,07-03-2024 10:15,0,15,430.05,-530.25,-8.96,82437.8,49.96,247437.8,-15.36
1649225,870,NSE_FO:BANKNIFTY13MAR2447900PE,07-03-2024 09:45,1,15,411.5,07-03-2024 10:00,0,15,437.9,-396,-6.42,82968.05,50.28,247968.05,-15.18
1648667,870,NSE_FO:BANKNIFTY06MAR2448000CE,06-03-2024 15:00,1,15,51.95,06-03-2024 15:10,0,15,51.95,0,0,83364.05,50.52,248364.05,-15.04
1648665,870,NSE_FO:BANKNIFTY06MAR2448100PE,06-03-2024 14:15,1,15,50.1,06-03-2024 15:00,0,15,73.1,-345,-45.91,83364.05,50.52,248364.05,-15.04
1648663,870,NSE_FO:BANKNIFTY06MAR2448100CE,06-03-2024 13:30,1,15,51.7,06-03-2024 14:15,0,15,65.95,-213.75,-27.56,83709.05,50.73,248709.05,-14.92
1648662,870,NSE_FO:BANKNIFTY06MAR2448100PE,06-03-2024 12:30,1,15,112.2,06-03-2024 13:30,0,15,104.7,112.5,6.68,83922.8,50.86,248922.8,-14.85
1648661,870,NSE_FO:BANKNIFTY06MAR2448000CE,06-03-2024 11:00,1,15,113.45,06-03-2024 12:30,0,15,152.15,-580.5,-34.11,83810.3,50.79,248810.3,-14.89
1648652,870,NSE_FO:BANKNIFTY06MAR2447900PE,06-03-2024 09:45,1,15,175.9,06-03-2024 11:00,0,15,101,1123.5,42.58,84390.8,51.15,249390.8,-14.69
1648167,870,NSE_FO:BANKNIFTY06MAR2447400PE,05-03-2024 12:15,1,15,231.55,05-03-2024 13:00,0,15,116.72,1722.45,49.59,83267.3,50.47,248267.3,-15.07
1648165,870,NSE_FO:BANKNIFTY06MAR2447300CE,05-03-2024 11:30,1,15,236.15,05-03-2024 12:15,0,15,261.25,-376.5,-10.63,81544.85,49.42,246544.85,-15.66
1648162,870,NSE_FO:BANKNIFTY06MAR2447300PE,05-03-2024 10:15,1,15,235.95,05-03-2024 11:30,0,15,215.2,311.25,8.79,81921.35,49.65,246921.35,-15.53
1648158,870,NSE_FO:BANKNIFTY06MAR2447300CE,05-03-2024 09:30,1,15,274.2,05-03-2024 10:15,0,15,251.35,342.75,8.33,81610.1,49.46,246610.1,-15.64
1647753,870,NSE_FO:BANKNIFTY06MAR2447200CE,04-03-2024 11:00,1,15,337.95,04-03-2024 11:15,0,15,397.58,-894.45,-17.64,81267.35,49.25,246267.35,-15.76
1647750,870,NSE_FO:BANKNIFTY06MAR2447400PE,04-03-2024 09:30,1,15,384.35,04-03-2024 11:00,0,15,458.05,-1105.5,-19.18,82161.8,49.8,247161.8,-15.45
1647286,870,NSE_FO:BANKNIFTY06MAR2446600CE,01-03-2024 10:30,1,15,451.2,01-03-2024 11:30,0,15,630.08,-2683.2,-39.65,83267.3,50.47,248267.3,-15.07
1647284,870,NSE_FO:BANKNIFTY06MAR2446500PE,01-03-2024 09:30,1,15,414.15,01-03-2024 10:30,0,15,368.6,683.25,11,85950.5,52.09,250950.5,-14.16
1646638,870,NSE_FO:BANKNIFTY29FEB2445900PE,29-02-2024 09:30,1,15,191.7,29-02-2024 10:15,0,15,325.03,-1999.95,-69.55,85267.25,51.68,250267.25,-14.39
1646100,870,NSE_FO:BANKNIFTY29FEB2446500CE,28-02-2024 10:00,1,15,276,28-02-2024 10:15,0,15,381.18,-1577.7,-38.11,87267.2,52.89,252267.2,-13.71
1646098,870,NSE_FO:BANKNIFTY29FEB2446600PE,28-02-2024 09:30,1,15,278.6,28-02-2024 10:00,0,15,306.75,-422.25,-10.1,88844.9,53.85,253844.9,-13.17
1645618,870,NSE_FO:BANKNIFTY29FEB2446600CE,27-02-2024 13:45,1,15,331.15,27-02-2024 15:10,0,15,288.2,644.25,12.97,89267.15,54.1,254267.15,-13.02
1645612,870,NSE_FO:BANKNIFTY29FEB2446500PE,27-02-2024 12:45,1,15,330.65,27-02-2024 13:45,0,15,263.85,1002,20.2,88622.9,53.71,253622.9,-13.24
1645604,870,NSE_FO:BANKNIFTY29FEB2446500CE,27-02-2024 12:00,1,15,331.95,27-02-2024 12:45,0,15,317.55,216,4.34,87620.9,53.1,252620.9,-13.58
1645600,870,NSE_FO:BANKNIFTY29FEB2446500PE,27-02-2024 11:00,1,15,353,27-02-2024 12:00,0,15,328.9,361.5,6.83,87404.9,52.97,252404.9,-13.66
1645597,870,NSE_FO:BANKNIFTY29FEB2446400CE,27-02-2024 10:15,1,15,352.4,27-02-2024 11:00,0,15,380.8,-426,-8.06,87043.4,52.75,252043.4,-13.78
1645593,870,NSE_FO:BANKNIFTY29FEB2446500PE,27-02-2024 09:30,1,15,353.55,27-02-2024 10:15,0,15,420.55,-1005,-18.95,87469.4,53.01,252469.4,-13.64
1645161,870,NSE_FO:BANKNIFTY29FEB2446700PE,26-02-2024 14:30,1,15,329.1,26-02-2024 14:45,0,15,376.03,-703.95,-14.26,88474.4,53.62,253474.4,-13.29
1645159,870,NSE_FO:BANKNIFTY29FEB2446700CE,26-02-2024 13:45,1,15,376.3,26-02-2024 14:30,0,15,428.7,-786,-13.93,89178.35,54.05,254178.35,-13.05
1645157,870,NSE_FO:BANKNIFTY29FEB2446600PE,26-02-2024 12:30,1,15,359,26-02-2024 13:45,0,15,339.05,299.25,5.56,89964.35,54.52,254964.35,-12.78
1645156,870,NSE_FO:BANKNIFTY29FEB2446600CE,26-02-2024 12:15,1,15,409.65,26-02-2024 12:30,0,15,443.55,-508.5,-8.28,89665.1,54.34,254665.1,-12.89
1645155,870,NSE_FO:BANKNIFTY29FEB2446600PE,26-02-2024 10:45,1,15,382.25,26-02-2024 12:15,0,15,402.3,-300.75,-5.25,90173.6,54.65,255173.6,-12.71
1644704,870,NSE_FO:BANKNIFTY29FEB2447000PE,23-02-2024 11:30,1,15,353.85,23-02-2024 13:30,0,15,443.63,-1346.7,-25.37,90474.35,54.83,255474.35,-12.61
1644702,870,NSE_FO:BANKNIFTY29FEB2447000CE,23-02-2024 10:30,1,15,491.4,23-02-2024 11:30,0,15,534.95,-653.25,-8.86,91821.05,55.65,256821.05,-12.15
1644222,870,NSE_FO:BANKNIFTY29FEB2446900CE,22-02-2024 09:30,1,15,534.25,22-02-2024 10:30,0,15,400.92,1999.95,24.96,92474.3,56.05,257474.3,-11.92
1643536,870,NSE_FO:BANKNIFTY21FEB2447000PE,21-02-2024 11:15,1,15,108.35,21-02-2024 11:45,0,15,65.57,641.7,39.48,90474.35,54.83,255474.35,-12.61
1643535,870,NSE_FO:BANKNIFTY21FEB2447200CE,21-02-2024 09:30,1,15,133.25,21-02-2024 11:15,0,15,42.7,1358.25,67.95,89832.65,54.44,254832.65,-12.83
1643001,870,NSE_FO:BANKNIFTY21FEB2446400PE,20-02-2024 09:30,1,15,271.5,20-02-2024 10:15,0,15,138.17,1999.95,49.11,88474.4,53.62,253474.4,-13.29
1642571,870,NSE_FO:BANKNIFTY21FEB2446600CE,19-02-2024 14:45,1,15,360.65,19-02-2024 15:10,0,15,309.35,769.5,14.22,86474.45,52.41,251474.45,-13.98
1642570,870,NSE_FO:BANKNIFTY21FEB2446600PE,19-02-2024 14:15,1,15,282.4,19-02-2024 14:45,0,15,289.85,-111.75,-2.64,85704.95,51.94,250704.95,-14.24
1642568,870,NSE_FO:BANKNIFTY21FEB2446600CE,19-02-2024 13:30,1,15,371.2,19-02-2024 14:15,0,15,387.35,-242.25,-4.35,85816.7,52.01,250816.7,-14.2
1642565,870,NSE_FO:BANKNIFTY21FEB2446600PE,19-02-2024 13:00,1,15,287.9,19-02-2024 13:30,0,15,306.7,-282,-6.53,86058.95,52.16,251058.95,-14.12
1642560,870,NSE_FO:BANKNIFTY21FEB2446600CE,19-02-2024 11:45,1,15,381.1,19-02-2024 13:00,0,15,405.25,-362.25,-6.34,86340.95,52.33,251340.95,-14.02
1642557,870,NSE_FO:BANKNIFTY21FEB2446500PE,19-02-2024 10:15,1,15,381.6,19-02-2024 11:45,0,15,265.9,1735.5,30.32,86703.2,52.55,251703.2,-13.9
1642555,870,NSE_FO:BANKNIFTY21FEB2446400CE,19-02-2024 10:00,1,15,341.7,19-02-2024 10:15,0,15,392.25,-758.25,-14.79,84967.7,51.5,249967.7,-14.49
1642553,870,NSE_FO:BANKNIFTY21FEB2446400PE,19-02-2024 09:45,1,15,386.05,19-02-2024 10:00,0,15,378.6,111.75,1.93,85725.95,51.96,250725.95,-14.23
1642106,870,NSE_FO:BANKNIFTY21FEB2446400CE,16-02-2024 13:30,1,15,463.95,16-02-2024 13:45,0,15,571.43,-1612.2,-23.17,85614.2,51.89,250614.2,-14.27
1642100,870,NSE_FO:BANKNIFTY21FEB2446400PE,16-02-2024 13:15,1,15,367.3,16-02-2024 13:30,0,15,375.9,-129,-2.34,87226.4,52.86,252226.4,-13.72
1642096,870,NSE_FO:BANKNIFTY21FEB2446400CE,16-02-2024 13:00,1,15,468,16-02-2024 13:15,0,15,467,15,0.21,87355.4,52.94,252355.4,-13.68
1642092,870,NSE_FO:BANKNIFTY21FEB2446400PE,16-02-2024 12:00,1,15,402.2,16-02-2024 13:00,0,15,374.3,418.5,6.94,87340.4,52.93,252340.4,-13.68
1642089,870,NSE_FO:BANKNIFTY21FEB2446400CE,16-02-2024 11:00,1,15,488.8,16-02-2024 12:00,0,15,452.2,549,7.49,86921.9,52.68,251921.9,-13.82
1642087,870,NSE_FO:BANKNIFTY21FEB2446500PE,16-02-2024 10:15,1,15,460.05,16-02-2024 11:00,0,15,448.1,179.25,2.6,86372.9,52.35,251372.9,-14.01
1642083,870,NSE_FO:BANKNIFTY21FEB2446300CE,16-02-2024 09:45,1,15,464.35,16-02-2024 10:15,0,15,559.05,-1420.5,-20.39,86193.65,52.24,251193.65,-14.07
1641576,870,NSE_FO:BANKNIFTY21FEB2446200PE,15-02-2024 15:00,1,15,448.95,15-02-2024 15:10,0,15,448.95,0,0,87614.15,53.1,252614.15,-13.59
1641568,870,NSE_FO:BANKNIFTY21FEB2446100CE,15-02-2024 14:30,1,15,491.65,15-02-2024 15:00,0,15,544.05,-786,-10.66,87614.15,53.1,252614.15,-13.59
1641566,870,NSE_FO:BANKNIFTY21FEB2446000PE,15-02-2024 13:30,1,15,450.15,15-02-2024 14:30,0,15,405.3,672.75,9.96,88400.15,53.58,253400.15,-13.32
1641565,870,NSE_FO:BANKNIFTY21FEB2446000CE,15-02-2024 12:45,1,15,478.85,15-02-2024 13:30,0,15,512.8,-509.25,-7.09,87727.4,53.17,252727.4,-13.55
1641564,870,NSE_FO:BANKNIFTY21FEB2446000PE,15-02-2024 12:00,1,15,474.7,15-02-2024 12:45,0,15,478.15,-51.75,-0.73,88236.65,53.48,253236.65,-13.37
1641563,870,NSE_FO:BANKNIFTY21FEB2445900CE,15-02-2024 11:45,1,15,500.05,15-02-2024 12:00,0,15,552.3,-783.75,-10.45,88288.4,53.51,253288.4,-13.36
1641562,870,NSE_FO:BANKNIFTY21FEB2445900PE,15-02-2024 10:30,1,15,504.25,15-02-2024 11:45,0,15,475.4,432.75,5.72,89072.15,53.98,254072.15,-13.09
1640855,870,NSE_FO:BANKNIFTY14FEB2445300CE,14-02-2024 11:30,1,15,124.55,14-02-2024 11:45,0,15,79.12,681.45,36.48,88639.4,53.72,253639.4,-13.24
1640854,870,NSE_FO:BANKNIFTY14FEB2445200PE,14-02-2024 10:00,1,15,151.2,14-02-2024 11:30,0,15,63.3,1318.5,58.13,87957.95,53.31,252957.95,-13.47
1640259,870,NSE_FO:BANKNIFTY14FEB2445100PE,13-02-2024 09:45,1,15,280.05,13-02-2024 10:15,0,15,146.72,1999.95,47.61,86639.45,52.51,251639.45,-13.92
1639726,870,NSE_FO:BANKNIFTY14FEB2445600CE,12-02-2024 09:30,1,15,320.1,12-02-2024 10:30,0,15,186.77,1999.95,41.65,84639.5,51.3,249639.5,-14.6
1639251,870,NSE_FO:BANKNIFTY14FEB2445200CE,09-02-2024 11:00,1,15,411,09-02-2024 11:45,0,15,544.33,-1999.95,-32.44,82639.55,50.08,247639.55,-15.29
1638711,870,NSE_FO:BANKNIFTY14FEB2446000CE,08-02-2024 10:00,1,15,501.7,08-02-2024 11:00,0,15,368.37,1999.95,26.58,84639.5,51.3,249639.5,-14.6
1638124,870,NSE_FO:BANKNIFTY07FEB2445900PE,07-02-2024 11:15,1,15,120.4,07-02-2024 11:45,0,15,306.18,-2786.7,-154.3,82639.55,50.08,247639.55,-15.29
1638123,870,NSE_FO:BANKNIFTY07FEB2445900CE,07-02-2024 10:00,1,15,103.5,07-02-2024 11:15,0,15,51.05,786.75,50.68,85426.25,51.77,250426.25,-14.34
1637649,870,NSE_FO:BANKNIFTY07FEB2445600CE,06-02-2024 10:30,1,15,278.85,06-02-2024 11:15,0,15,289.78,-163.95,-3.92,84639.5,51.3,249639.5,-14.6
1637647,870,NSE_FO:BANKNIFTY07FEB2445700PE,06-02-2024 10:00,1,15,247.5,06-02-2024 10:30,0,15,319.2,-1075.5,-28.97,84803.45,51.4,249803.45,-14.55
1637645,870,NSE_FO:BANKNIFTY07FEB2445600CE,06-02-2024 09:30,1,15,311,06-02-2024 10:00,0,15,361.7,-760.5,-16.3,85878.95,52.05,250878.95,-14.18
1637154,870,NSE_FO:BANKNIFTY07FEB2445800CE,05-02-2024 14:45,1,15,301.2,05-02-2024 15:10,0,15,273.8,411,9.1,86639.45,52.51,251639.45,-13.92
1637149,870,NSE_FO:BANKNIFTY07FEB2445900PE,05-02-2024 14:15,1,15,301.95,05-02-2024 14:45,0,15,408.45,-1597.5,-35.27,86228.45,52.26,251228.45,-14.06
1637143,870,NSE_FO:BANKNIFTY07FEB2445900CE,05-02-2024 13:30,1,15,345,05-02-2024 14:15,0,15,344.8,3,0.06,87825.95,53.23,252825.95,-13.51
1637136,870,NSE_FO:BANKNIFTY07FEB2445900PE,05-02-2024 11:30,1,15,375.4,05-02-2024 13:30,0,15,322.3,796.5,14.14,87822.95,53.23,252822.95,-13.52
1637127,870,NSE_FO:BANKNIFTY07FEB2445800CE,05-02-2024 10:45,1,15,349.15,05-02-2024 11:30,0,15,373.35,-363,-6.93,87026.45,52.74,252026.45,-13.79
1637124,870,NSE_FO:BANKNIFTY07FEB2445800PE,05-02-2024 09:45,1,15,396.85,05-02-2024 10:45,0,15,391.55,79.5,1.34,87389.45,52.96,252389.45,-13.66
1636601,870,NSE_FO:BANKNIFTY07FEB2446700CE,02-02-2024 12:15,1,15,445.45,02-02-2024 12:30,0,15,402.67,641.7,9.6,87309.95,52.92,252309.95,-13.69
1636600,870,NSE_FO:BANKNIFTY07FEB2446600PE,02-02-2024 11:15,1,15,367.5,02-02-2024 12:15,0,15,300.85,999.75,18.14,86668.25,52.53,251668.25,-13.91
1636596,870,NSE_FO:BANKNIFTY07FEB2446600CE,02-02-2024 10:15,1,15,425.75,02-02-2024 11:15,0,15,401.85,358.5,5.61,85668.5,51.92,250668.5,-14.25
1636082,870,NSE_FO:BANKNIFTY07FEB2445900PE,01-02-2024 10:00,1,15,626.95,01-02-2024 10:45,0,15,493.62,1999.95,21.27,85310,51.7,250310,-14.38
1635366,870,NSE_FO:BANKNIFTY31JAN2445200CE,31-01-2024 09:30,1,15,168.1,31-01-2024 09:45,0,15,301.43,-1999.95,-79.32,83310.05,50.49,248310.05,-15.06
1634835,870,NSE_FO:BANKNIFTY31JAN2445400PE,30-01-2024 13:30,1,15,220.1,30-01-2024 14:30,0,15,293.93,-1107.45,-33.54,85310,51.7,250310,-14.38
1634834,870,NSE_FO:BANKNIFTY31JAN2445400CE,30-01-2024 12:45,1,15,280.3,30-01-2024 13:30,0,15,275.75,68.25,1.62,86417.45,52.37,251417.45,-14
1634833,870,NSE_FO:BANKNIFTY31JAN2445500PE,30-01-2024 12:00,1,15,244.05,30-01-2024 12:45,0,15,283.1,-585.75,-16,86349.2,52.33,251349.2,-14.02
1634829,870,NSE_FO:BANKNIFTY31JAN2445400CE,30-01-2024 11:45,1,15,242.8,30-01-2024 12:00,0,15,349.55,-1601.25,-43.97,86934.95,52.69,251934.95,-13.82
1634824,870,NSE_FO:BANKNIFTY31JAN2445400PE,30-01-2024 11:00,1,15,282.6,30-01-2024 11:45,0,15,285.4,-42,-0.99,88536.2,53.66,253536.2,-13.27
1634821,870,NSE_FO:BANKNIFTY31JAN2445400CE,30-01-2024 09:45,1,15,366.05,30-01-2024 11:00,0,15,281.5,1268.25,23.1,88578.2,53.68,253578.2,-13.26
1634362,870,NSE_FO:BANKNIFTY31JAN2445600CE,29-01-2024 10:45,1,15,441.95,29-01-2024 11:30,0,15,308.62,1999.95,30.17,87309.95,52.92,252309.95,-13.69
1633575,870,NSE_FO:BANKNIFTY25JAN2444500CE,25-01-2024 14:45,1,15,43.45,25-01-2024 15:10,0,15,70.05,-399,-61.22,85310,51.7,250310,-14.38
1633563,870,NSE_FO:BANKNIFTY25JAN2444500PE,25-01-2024 13:15,1,15,70.35,25-01-2024 14:45,0,15,17.9,786.75,74.56,85709,51.94,250709,-14.24
1633559,870,NSE_FO:BANKNIFTY25JAN2444600CE,25-01-2024 12:30,1,15,75,25-01-2024 13:15,0,15,47.35,414.75,36.87,84922.25,51.47,249922.25,-14.51
1633558,870,NSE_FO:BANKNIFTY25JAN2444600PE,25-01-2024 11:30,1,15,163.75,25-01-2024 12:30,0,15,144.75,285,11.6,84507.5,51.22,249507.5,-14.65
1633555,870,NSE_FO:BANKNIFTY25JAN2444600CE,25-01-2024 11:15,1,15,155.75,25-01-2024 11:30,0,15,145.95,147,6.29,84222.5,51.04,249222.5,-14.75
1633551,870,NSE_FO:BANKNIFTY25JAN2444600PE,25-01-2024 10:45,1,15,188.75,25-01-2024 11:15,0,15,191.3,-38.25,-1.35,84075.5,50.95,249075.5,-14.8
1633043,870,NSE_FO:BANKNIFTY25JAN2445300CE,24-01-2024 10:45,1,15,324,24-01-2024 11:30,0,15,190.67,1999.95,41.15,84113.75,50.98,249113.75,-14.78
1632406,870,NSE_FO:BANKNIFTY25JAN2446300CE,23-01-2024 09:45,1,15,307.65,23-01-2024 10:30,0,15,174.32,1999.95,43.34,82113.8,49.77,247113.8,-15.47
1629236,870,NSE_FO:BANKNIFTY25JAN2445800PE,19-01-2024 14:30,1,15,455.8,19-01-2024 15:10,0,15,464,-123,-1.8,80113.85,48.55,245113.85,-16.15
1629234,870,NSE_FO:BANKNIFTY25JAN2445700CE,19-01-2024 13:45,1,15,515.6,19-01-2024 14:30,0,15,522.55,-104.25,-1.35,80236.85,48.63,245236.85,-16.11
